CargoManifestId,tripId,departureDate,arrivalDate,ShipMmsi,TruckLicensePlate,containerNumber,DeparturePort,arrivalPort,xValue,yValue,zValue,ContainerDepartDate,ContainerArrivDate,load,payload,tare,length,width,height,IsoCode,idType,temp,ShipCaptain,ShipCEE,TruckDriver
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267217,N/A,038624,Cristobal,Brest,10,4,-2,09/12/2021 15:34,13/12/2021 19:34,Processors,16203,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267218,N/A,024379,Balboa,Zeebrugge,7,18,-2,05/12/2021 11:34,17/12/2021 23:34,Vaccines,21801,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267219,N/A,038375,Cristobal,Brest,16,18,4,09/12/2021 15:34,13/12/2021 19:34,Ice-cream,14653,3080,6.096,2.5908,2.5908,22R1,1,0,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267220,N/A,037254,Cristobal,Brest,2,13,6,09/12/2021 15:34,13/12/2021 19:34,Fish,13226,3080,6.096,2.5908,2.5908,22R1,1,-7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267221,N/A,020094,Brest,Zeebrugge,0,18,0,13/12/2021 19:34,17/12/2021 23:34,Laptops,10164,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267222,N/A,016207,Balboa,Cristobal,6,22,3,05/12/2021 11:34,09/12/2021 15:34,Laptops,11584,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267223,N/A,000385,Balboa,Zeebrugge,5,14,2,05/12/2021 11:34,17/12/2021 23:34,Processors,23740,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267224,N/A,037932,Balboa,Brest,3,0,0,05/12/2021 11:34,13/12/2021 19:34,Ice-cream,14088,3080,6.096,2.5908,2.5908,22R1,1,7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267225,N/A,037710,Brest,Zeebrugge,0,17,3,13/12/2021 19:34,17/12/2021 23:34,Ice-cream,14710,3080,6.096,2.5908,2.5908,22R1,1,4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267226,N/A,014952,Balboa,Brest,0,25,5,05/12/2021 11:34,13/12/2021 19:34,Laptops,7790,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267227,N/A,026255,Brest,Zeebrugge,6,9,0,13/12/2021 19:34,17/12/2021 23:34,Vegetables,19920,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267228,N/A,021522,Cristobal,Zeebrugge,10,22,-1,09/12/2021 15:34,17/12/2021 23:34,Car Parts,9010,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267229,N/A,017599,Brest,Zeebrugge,14,0,0,13/12/2021 19:34,17/12/2021 23:34,Smartphones,24579,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267230,N/A,013032,Brest,Zeebrugge,8,16,0,13/12/2021 19:34,17/12/2021 23:34,Ice-cream,15842,3080,6.096,2.5908,2.5908,22R1,1,-3,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267231,N/A,015578,Cristobal,Zeebrugge,13,0,-2,09/12/2021 15:34,17/12/2021 23:34,Raptor engines,12618,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267232,N/A,031458,Cristobal,Brest,7,11,3,09/12/2021 15:34,13/12/2021 19:34,Fish,11972,3080,6.096,2.5908,2.5908,22R1,1,6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267233,N/A,036585,Brest,Zeebrugge,1,17,-1,13/12/2021 19:34,17/12/2021 23:34,Raptor engines,11984,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267234,N/A,009728,Cristobal,Brest,4,5,-1,09/12/2021 15:34,13/12/2021 19:34,Laptops,5238,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267235,N/A,026172,Balboa,Brest,14,14,3,05/12/2021 11:34,13/12/2021 19:34,Processors,24352,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267236,N/A,021044,Los Angeles,Zeebrugge,1,5,0,01/12/2021 07:34,17/12/2021 23:34,Raptor engines,17425,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267237,N/A,017793,Cristobal,Brest,2,24,5,09/12/2021 15:34,13/12/2021 19:34,Concrete,22150,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267238,N/A,035172,Los Angeles,Brest,3,21,6,01/12/2021 07:34,13/12/2021 19:34,Meat,18111,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267239,N/A,029127,Balboa,Cristobal,4,2,3,05/12/2021 11:34,09/12/2021 15:34,Cars,11017,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267240,N/A,032647,Brest,Zeebrugge,9,6,6,13/12/2021 19:34,17/12/2021 23:34,Raptor engines,17003,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267241,N/A,036530,Cristobal,Brest,9,21,-1,09/12/2021 15:34,13/12/2021 19:34,Meat,16009,3080,6.096,2.5908,2.5908,22R1,1,7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267242,N/A,039689,Balboa,Cristobal,4,25,-1,05/12/2021 11:34,09/12/2021 15:34,Raptor engines,9586,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267243,N/A,021195,Los Angeles,Zeebrugge,8,9,1,01/12/2021 07:34,17/12/2021 23:34,Concrete,5936,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267244,N/A,034954,Cristobal,Brest,11,0,-2,09/12/2021 15:34,13/12/2021 19:34,Smartphones,7167,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267245,N/A,022510,Cristobal,Zeebrugge,11,8,3,09/12/2021 15:34,17/12/2021 23:34,Raptor engines,12868,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267246,N/A,015430,Los Angeles,Zeebrugge,5,2,2,01/12/2021 07:34,17/12/2021 23:34,Smartphones,17781,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267247,N/A,039064,Cristobal,Brest,8,22,4,09/12/2021 15:34,13/12/2021 19:34,Smartphones,6449,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267248,N/A,001975,Los Angeles,Brest,7,24,2,01/12/2021 07:34,13/12/2021 19:34,Cars,7756,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267249,N/A,031122,Brest,Zeebrugge,10,11,-1,13/12/2021 19:34,17/12/2021 23:34,Fish,20218,3080,6.096,2.5908,2.5908,22R1,1,6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267250,N/A,009969,Cristobal,Brest,9,24,3,09/12/2021 15:34,13/12/2021 19:34,Ice-cream,6307,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267251,N/A,003947,Balboa,Brest,7,20,4,05/12/2021 11:34,13/12/2021 19:34,Cars,20931,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267252,N/A,013034,Cristobal,Zeebrugge,1,9,0,09/12/2021 15:34,17/12/2021 23:34,Concrete,3578,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267253,N/A,003798,Cristobal,Brest,3,19,-2,09/12/2021 15:34,13/12/2021 19:34,Ice-cream,22571,3080,6.096,2.5908,2.5908,22R1,1,5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267254,N/A,013798,Cristobal,Zeebrugge,10,16,0,09/12/2021 15:34,17/12/2021 23:34,Smartphones,11237,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267255,N/A,011547,Los Angeles,Zeebrugge,1,19,3,01/12/2021 07:34,17/12/2021 23:34,Cars,11608,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267256,N/A,019486,Balboa,Cristobal,13,15,0,05/12/2021 11:34,09/12/2021 15:34,Cars,15301,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267257,N/A,032455,Los Angeles,Cristobal,2,13,5,01/12/2021 07:34,09/12/2021 15:34,Cars,20521,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267258,N/A,021188,Balboa,Zeebrugge,13,11,-2,05/12/2021 11:34,17/12/2021 23:34,Car Parts,5179,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267259,N/A,006290,Brest,Zeebrugge,15,24,-2,13/12/2021 19:34,17/12/2021 23:34,Ice-cream,18511,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267260,N/A,025495,Balboa,Cristobal,8,0,6,05/12/2021 11:34,09/12/2021 15:34,Fish,5786,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267261,N/A,005482,Brest,Zeebrugge,4,22,-1,13/12/2021 19:34,17/12/2021 23:34,Fish,20914,3080,6.096,2.5908,2.5908,22R1,1,-9,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267262,N/A,014859,Balboa,Brest,1,17,-2,05/12/2021 11:34,13/12/2021 19:34,Vaccines,18545,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267263,N/A,002116,Cristobal,Zeebrugge,15,16,2,09/12/2021 15:34,17/12/2021 23:34,Vegetables,17234,3080,6.096,2.5908,2.5908,22R1,1,-6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267264,N/A,007817,Balboa,Zeebrugge,14,13,4,05/12/2021 11:34,17/12/2021 23:34,Laptops,16885,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267265,N/A,023987,Los Angeles,Balboa,1,9,4,01/12/2021 07:34,05/12/2021 11:34,Cars,8407,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267266,N/A,018503,Los Angeles,Balboa,9,22,3,01/12/2021 07:34,05/12/2021 11:34,Raptor engines,20977,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267267,N/A,038246,Balboa,Cristobal,2,3,4,05/12/2021 11:34,09/12/2021 15:34,Fish,12351,3080,6.096,2.5908,2.5908,22R1,1,2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267268,N/A,024651,Brest,Zeebrugge,12,5,-1,13/12/2021 19:34,17/12/2021 23:34,Vegetables,26600,3080,6.096,2.5908,2.5908,22R1,1,5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267269,N/A,011246,Balboa,Zeebrugge,8,0,4,05/12/2021 11:34,17/12/2021 23:34,Meat,26917,3080,6.096,2.5908,2.5908,22R1,1,-6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267270,N/A,006147,Brest,Zeebrugge,8,25,3,13/12/2021 19:34,17/12/2021 23:34,Fish,3154,3080,6.096,2.5908,2.5908,22R1,1,7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267271,N/A,020532,Los Angeles,Balboa,10,24,-2,01/12/2021 07:34,05/12/2021 11:34,Processors,17642,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267272,N/A,024609,Balboa,Brest,6,2,2,05/12/2021 11:34,13/12/2021 19:34,Laptops,22290,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267273,N/A,018089,Brest,Zeebrugge,13,18,3,13/12/2021 19:34,17/12/2021 23:34,Smartphones,6593,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267274,N/A,027427,Brest,Zeebrugge,15,21,6,13/12/2021 19:34,17/12/2021 23:34,Processors,6904,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267275,N/A,002475,Cristobal,Zeebrugge,1,7,2,09/12/2021 15:34,17/12/2021 23:34,Concrete,8396,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267276,N/A,016870,Balboa,Cristobal,6,14,2,05/12/2021 11:34,09/12/2021 15:34,Cars,10098,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267277,N/A,032950,Cristobal,Zeebrugge,6,22,3,09/12/2021 15:34,17/12/2021 23:34,Raptor engines,19357,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267278,N/A,003764,Cristobal,Zeebrugge,1,22,4,09/12/2021 15:34,17/12/2021 23:34,Smartphones,23896,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267279,N/A,035450,Brest,Zeebrugge,14,0,0,13/12/2021 19:34,17/12/2021 23:34,Concrete,10797,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267280,N/A,024328,Los Angeles,Brest,2,4,5,01/12/2021 07:34,13/12/2021 19:34,Laptops,13066,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267281,N/A,037818,Cristobal,Brest,11,21,4,09/12/2021 15:34,13/12/2021 19:34,Laptops,9710,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267282,N/A,007329,Brest,Zeebrugge,11,1,-2,13/12/2021 19:34,17/12/2021 23:34,Fish,10836,3080,6.096,2.5908,2.5908,22R1,1,3,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267283,N/A,032704,Cristobal,Brest,12,20,4,09/12/2021 15:34,13/12/2021 19:34,Processors,21756,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267284,N/A,021245,Los Angeles,Zeebrugge,1,11,-2,01/12/2021 07:34,17/12/2021 23:34,Cars,15119,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267285,N/A,023170,Balboa,Brest,6,17,-1,05/12/2021 11:34,13/12/2021 19:34,Concrete,11123,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267286,N/A,027938,Brest,Zeebrugge,9,10,6,13/12/2021 19:34,17/12/2021 23:34,Ice-cream,3278,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267287,N/A,038644,Balboa,Brest,7,22,-2,05/12/2021 11:34,13/12/2021 19:34,Cars,6178,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267288,N/A,029401,Balboa,Cristobal,3,9,-2,05/12/2021 11:34,09/12/2021 15:34,Smartphones,24956,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267289,N/A,000041,Balboa,Brest,5,18,1,05/12/2021 11:34,13/12/2021 19:34,Fish,26601,3080,6.096,2.5908,2.5908,22R1,1,4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267290,N/A,005956,Balboa,Cristobal,6,25,2,05/12/2021 11:34,09/12/2021 15:34,Vaccines,10571,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267291,N/A,004905,Cristobal,Zeebrugge,5,2,3,09/12/2021 15:34,17/12/2021 23:34,Laptops,3033,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267292,N/A,033150,Cristobal,Brest,13,6,1,09/12/2021 15:34,13/12/2021 19:34,Cars,13089,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267293,N/A,028688,Los Angeles,Cristobal,8,15,0,01/12/2021 07:34,09/12/2021 15:34,Cars,17424,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267294,N/A,021956,Los Angeles,Zeebrugge,11,22,0,01/12/2021 07:34,17/12/2021 23:34,Fish,8322,3080,6.096,2.5908,2.5908,22R1,1,1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267295,N/A,015213,Brest,Zeebrugge,10,16,4,13/12/2021 19:34,17/12/2021 23:34,Car Parts,6745,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267296,N/A,037656,Los Angeles,Zeebrugge,3,15,3,01/12/2021 07:34,17/12/2021 23:34,Cars,4706,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267297,N/A,014388,Cristobal,Zeebrugge,14,22,4,09/12/2021 15:34,17/12/2021 23:34,Vaccines,16384,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267298,N/A,029095,Los Angeles,Brest,11,0,0,01/12/2021 07:34,13/12/2021 19:34,Concrete,6687,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267299,N/A,018236,Balboa,Zeebrugge,7,11,4,05/12/2021 11:34,17/12/2021 23:34,Smartphones,4786,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267300,N/A,027625,Los Angeles,Balboa,11,13,1,01/12/2021 07:34,05/12/2021 11:34,Processors,17863,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267301,N/A,031230,Brest,Zeebrugge,8,2,-2,13/12/2021 19:34,17/12/2021 23:34,Processors,20674,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267302,N/A,014325,Brest,Zeebrugge,13,0,3,13/12/2021 19:34,17/12/2021 23:34,Ice-cream,18064,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267303,N/A,023399,Los Angeles,Balboa,7,21,-2,01/12/2021 07:34,05/12/2021 11:34,Ice-cream,6431,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267304,N/A,029429,Brest,Zeebrugge,11,23,6,13/12/2021 19:34,17/12/2021 23:34,Vaccines,25518,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267305,N/A,028687,Los Angeles,Balboa,16,15,-2,01/12/2021 07:34,05/12/2021 11:34,Meat,4684,3080,6.096,2.5908,2.5908,22R1,1,-12,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267306,N/A,031870,Balboa,Brest,2,20,-1,05/12/2021 11:34,13/12/2021 19:34,Vaccines,14989,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267307,N/A,021946,Balboa,Zeebrugge,8,11,2,05/12/2021 11:34,17/12/2021 23:34,Meat,11086,3080,6.096,2.5908,2.5908,22R1,1,-3,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267308,N/A,019171,Cristobal,Zeebrugge,4,25,5,09/12/2021 15:34,17/12/2021 23:34,Processors,11805,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267309,N/A,037933,Balboa,Brest,7,4,6,05/12/2021 11:34,13/12/2021 19:34,Vaccines,18665,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267310,N/A,030962,Brest,Zeebrugge,10,15,0,13/12/2021 19:34,17/12/2021 23:34,Meat,24938,3080,6.096,2.5908,2.5908,22R1,1,-3,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267311,N/A,014853,Cristobal,Brest,16,20,-1,09/12/2021 15:34,13/12/2021 19:34,Cars,18440,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267312,N/A,022409,Brest,Zeebrugge,15,8,1,13/12/2021 19:34,17/12/2021 23:34,Laptops,11327,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267313,N/A,006360,Balboa,Brest,6,9,6,05/12/2021 11:34,13/12/2021 19:34,Vegetables,6924,3080,6.096,2.5908,2.5908,22R1,1,7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267314,N/A,032983,Brest,Zeebrugge,15,6,1,13/12/2021 19:34,17/12/2021 23:34,Vegetables,27332,3080,6.096,2.5908,2.5908,22R1,1,-11,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267315,N/A,014094,Los Angeles,Cristobal,1,1,5,01/12/2021 07:34,09/12/2021 15:34,Cars,17416,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267316,N/A,008707,Balboa,Brest,7,0,3,05/12/2021 11:34,13/12/2021 19:34,Raptor engines,14707,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267317,N/A,011707,Balboa,Cristobal,11,17,-1,05/12/2021 11:34,09/12/2021 15:34,Vegetables,21352,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267318,N/A,011346,Los Angeles,Brest,0,14,-2,01/12/2021 07:34,13/12/2021 19:34,Laptops,18817,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267319,N/A,027669,Cristobal,Zeebrugge,3,1,1,09/12/2021 15:34,17/12/2021 23:34,Car Parts,3698,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267320,N/A,021234,Los Angeles,Brest,2,6,1,01/12/2021 07:34,13/12/2021 19:34,Car Parts,10479,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267321,N/A,013586,Balboa,Brest,1,10,1,05/12/2021 11:34,13/12/2021 19:34,Cars,23198,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267322,N/A,022931,Cristobal,Zeebrugge,6,1,-2,09/12/2021 15:34,17/12/2021 23:34,Vaccines,11717,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267323,N/A,039663,Balboa,Brest,5,5,1,05/12/2021 11:34,13/12/2021 19:34,Vegetables,23546,3080,6.096,2.5908,2.5908,22R1,1,7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267324,N/A,010547,Cristobal,Zeebrugge,16,10,3,09/12/2021 15:34,17/12/2021 23:34,Cars,12214,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267325,N/A,034708,Los Angeles,Balboa,5,21,-1,01/12/2021 07:34,05/12/2021 11:34,Meat,15754,3080,6.096,2.5908,2.5908,22R1,1,5,0000004,0000005,N/A
